review_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,review_reason,candidate_count,best_score,error_message,raw_payload_persisted
graph_album:album|original broadway cast of a chorus line|a chorus line:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of a chorus line|a chorus line,graph_album,album,Original Broadway Cast of A Chorus Line,A Chorus Line,1975,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|original broadway cast of beetlejuice|beetlejuice:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of beetlejuice|beetlejuice,graph_album,album,Original Broadway Cast of Beetlejuice,Beetlejuice,2019,us,apple_album_search_no_auto_match,4,53,,false
graph_album:album|original broadway cast of cabaret|cabaret:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of cabaret|cabaret,graph_album,album,Original Broadway Cast of Cabaret,Cabaret,1966,us,apple_album_search_no_auto_match,9,38,,false
graph_album:album|original broadway cast of come from away|come from away:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of come from away|come from away,graph_album,album,Original Broadway Cast of Come From Away,Come From Away,2017,us,apple_album_search_no_auto_match,10,53,,false
graph_album:album|original broadway cast of dear evan hansen|dear evan hansen:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of dear evan hansen|dear evan hansen,graph_album,album,Original Broadway Cast of Dear Evan Hansen,Dear Evan Hansen,2017,us,apple_album_search_no_auto_match,10,38,,false
graph_album:album|original broadway cast of fiddler on the roof|fiddler on the roof:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of fiddler on the roof|fiddler on the roof,graph_album,album,Original Broadway Cast of Fiddler on the Roof,Fiddler on the Roof,1964,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|original broadway cast of guys and dolls|guys and dolls:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of guys and dolls|guys and dolls,graph_album,album,Original Broadway Cast of Guys and Dolls,Guys and Dolls,1950,us,apple_album_search_no_auto_match,10,38,,false
graph_album:album|original broadway cast of gypsy|gypsy:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of gypsy|gypsy,graph_album,album,Original Broadway Cast of Gypsy,Gypsy,1959,us,apple_album_search_no_auto_match,10,0,,false
graph_album:album|original broadway cast of hadestown|hadestown:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of hadestown|hadestown,graph_album,album,Original Broadway Cast of Hadestown,Hadestown,2019,us,apple_album_search_no_auto_match,6,45,,false
graph_album:album|original broadway cast of hair|hair:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of hair|hair,graph_album,album,Original Broadway Cast of Hair,Hair,1968,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|original broadway cast of hairspray|hairspray:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of hairspray|hairspray,graph_album,album,Original Broadway Cast of Hairspray,Hairspray,2002,us,apple_album_search_no_auto_match,9,88,,false
graph_album:album|original broadway cast of hamilton|hamilton:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of hamilton|hamilton,graph_album,album,Original Broadway Cast of Hamilton,Hamilton,2015,us,apple_album_search_no_auto_match,10,53,,false
graph_album:album|original broadway cast of hello dolly|hello dolly:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of hello dolly|hello dolly,graph_album,album,"Original Broadway Cast of Hello, Dolly!","Hello, Dolly!",1964,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|original broadway cast of in the heights|in the heights:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of in the heights|in the heights,graph_album,album,Original Broadway Cast of In the Heights,In the Heights,2008,us,apple_album_search_no_auto_match,8,38,,false
graph_album:album|original broadway cast of into the woods|into the woods:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of into the woods|into the woods,graph_album,album,Original Broadway Cast of Into the Woods,Into the Woods,1988,us,apple_album_search_no_auto_match,10,38,,false
graph_album:album|original broadway cast of matilda|matilda the musical:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of matilda|matilda the musical,graph_album,album,Original Broadway Cast of Matilda,Matilda the Musical,2013,us,apple_album_search_no_auto_match,9,38,,false
graph_album:album|original broadway cast of moulin rouge the musical|moulin rouge the musical:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of moulin rouge the musical|moulin rouge the musical,graph_album,album,Original Broadway Cast of Moulin Rouge! The Musical,Moulin Rouge! The Musical,2019,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|original broadway cast of oklahoma|oklahoma:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of oklahoma|oklahoma,graph_album,album,Original Broadway Cast of Oklahoma!,Oklahoma!,1943,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|original broadway cast of south pacific|south pacific:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of south pacific|south pacific,graph_album,album,Original Broadway Cast of South Pacific,South Pacific,1949,us,apple_album_search_no_auto_match,10,53,,false
graph_album:album|original broadway cast of spring awakening|spring awakening:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of spring awakening|spring awakening,graph_album,album,Original Broadway Cast of Spring Awakening,Spring Awakening,2006,us,apple_album_search_no_auto_match,4,53,,false
graph_album:album|original broadway cast of the book of mormon|book of mormon:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of the book of mormon|book of mormon,graph_album,album,Original Broadway Cast of The Book of Mormon,The Book of Mormon,2011,us,apple_album_search_no_auto_match,10,53,,false
graph_album:album|original broadway cast of the king and i|king and i:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of the king and i|king and i,graph_album,album,Original Broadway Cast of The King and I,The King and I,1951,us,apple_album_search_no_auto_match,10,53,,false
graph_album:album|original broadway cast of the music man|music man:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of the music man|music man,graph_album,album,Original Broadway Cast of The Music Man,The Music Man,1957,us,apple_album_search_no_auto_match,10,38,,false
graph_album:album|original broadway cast of the producers|producers:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of the producers|producers,graph_album,album,Original Broadway Cast of The Producers,The Producers,2001,us,apple_album_search_no_auto_match,9,88,,false
graph_album:album|original broadway cast of the sound of music|sound of music:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of the sound of music|sound of music,graph_album,album,Original Broadway Cast of The Sound of Music,The Sound of Music,1959,us,apple_album_search_no_auto_match,10,53,,false
graph_album:album|original broadway cast of waitress|waitress:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of waitress|waitress,graph_album,album,Original Broadway Cast of Waitress,Waitress,2016,us,apple_album_search_no_auto_match,7,12,,false
graph_album:album|original broadway cast of west side story|west side story:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of west side story|west side story,graph_album,album,Original Broadway Cast of West Side Story,West Side Story,1957,us,apple_album_search_no_auto_match,10,38,,false
graph_album:album|original broadway cast of wicked|wicked:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original broadway cast of wicked|wicked,graph_album,album,Original Broadway Cast of Wicked,Wicked,2003,us,apple_album_search_no_auto_match,10,53,,false
graph_album:album|original london cast of evita|evita:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original london cast of evita|evita,graph_album,album,Original London Cast of Evita,Evita,1978,us,apple_album_search_no_auto_match,6,53,,false
graph_album:album|original london cast of les miserables|les miserables:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original london cast of les miserables|les miserables,graph_album,album,Original London Cast of Les Miserables,Les Miserables,1985,us,apple_album_search_no_auto_match,10,45,,false
graph_album:album|original london cast of miss saigon|miss saigon:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original london cast of miss saigon|miss saigon,graph_album,album,Original London Cast of Miss Saigon,Miss Saigon,1989,us,apple_album_search_no_auto_match,5,85,,false
graph_album:album|original london cast of the phantom of the opera|phantom of the opera:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|original london cast of the phantom of the opera|phantom of the opera,graph_album,album,Original London Cast of The Phantom of the Opera,The Phantom of the Opera,1987,us,apple_album_search_no_auto_match,10,38,,false
graph_album:album|ornette coleman|shape of jazz to come:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|ornette coleman|shape of jazz to come,graph_album,album,Ornette Coleman,The Shape of Jazz to Come,1959,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|oscar d leon|el oscar de la salsa:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|oscar d leon|el oscar de la salsa,graph_album,album,Oscar D'Leon,El Oscar de la Salsa,1975,us,apple_album_search_no_auto_match,10,35,,false
graph_album:album|otis redding|otis blue:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|otis redding|otis blue,graph_album,album,Otis Redding,Otis Blue,1965,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|ozzy osbourne|blizzard of ozz:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|ozzy osbourne|blizzard of ozz,graph_album,album,Ozzy Osbourne,Blizzard of Ozz,1980,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|paris sisters|paris sisters:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|paris sisters|paris sisters,graph_album,album,The Paris Sisters,The Paris Sisters,1961,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|passion|worthy of your name:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|passion|worthy of your name,graph_album,album,Passion,Worthy of Your Name,2017,us,apple_album_search_no_auto_match,9,80,,false
graph_album:album|patsy cline|showcase:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|patsy cline|showcase,graph_album,album,Patsy Cline,Showcase,1961,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|paul anka|paul anka sings his big 15:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|paul anka|paul anka sings his big 15,graph_album,album,Paul Anka,Paul Anka Sings His Big 15,1960,us,apple_album_search_no_auto_match,10,85,,false
graph_album:album|paul anka|paul anka:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|paul anka|paul anka,graph_album,album,Paul Anka,Paul Anka,1958,us,apple_album_search_no_auto_match,10,85,,false
graph_album:album|paul simon|still crazy after all these years:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|paul simon|still crazy after all these years,graph_album,album,Paul Simon,Still Crazy After All These Years,1975,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|pet shop boys|behaviour:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|pet shop boys|behaviour,graph_album,album,Pet Shop Boys,Behaviour,1990,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|pet shop boys|please:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|pet shop boys|please,graph_album,album,Pet Shop Boys,Please,1986,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|peter gabriel|passion:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|peter gabriel|passion,graph_album,album,Peter Gabriel,Passion,1989,us,apple_album_search_no_auto_match,8,88,,false
graph_album:album|peter paul and mary|if i had a hammer:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|peter paul and mary|if i had a hammer,graph_album,album,"Peter, Paul and Mary",If I Had a Hammer,1962,us,apple_album_search_no_auto_match,10,35,,false
graph_album:album|phil collins|no jacket required:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|phil collins|no jacket required,graph_album,album,Phil Collins,No Jacket Required,1985,us,apple_album_search_no_auto_match,4,88,,false
graph_album:album|phil collins|tarzan:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|phil collins|tarzan,graph_album,album,Phil Collins,Tarzan,1999,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|phil spector various artists|back to mono 1958 1969:apple_album_search_no_results,apple_music_link_pass_v1,album|phil spector various artists|back to mono 1958 1969,graph_album,album,Phil Spector / Various Artists,Back to Mono (1958-1969),1991,us,apple_album_search_no_results,0,,,false
graph_album:album|pink floyd|meddle:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|pink floyd|meddle,graph_album,album,Pink Floyd,Meddle,1971,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|pixies|surfer rosa:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|pixies|surfer rosa,graph_album,album,Pixies,Surfer Rosa,1988,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|plastikman|sheet one:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|plastikman|sheet one,graph_album,album,Plastikman,Sheet One,1993,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|platters|encore of golden hits:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|platters|encore of golden hits,graph_album,album,The Platters,Encore of Golden Hits,1960,us,apple_album_search_no_auto_match,10,35,,false
graph_album:album|police|outlandos d amour:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|police|outlandos d amour,graph_album,album,The Police,Outlandos d'Amour,1978,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|police|reggatta de blanc:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|police|reggatta de blanc,graph_album,album,The Police,Reggatta de Blanc,1979,us,apple_album_search_no_auto_match,3,88,,false
graph_album:album|police|synchronicity:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|police|synchronicity,graph_album,album,The Police,Synchronicity,1983,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|postal service|give up:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|postal service|give up,graph_album,album,The Postal Service,Give Up,2003,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|pretenders|pretenders:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|pretenders|pretenders,graph_album,album,Pretenders,Pretenders,1980,us,apple_album_search_no_auto_match,10,85,,false
graph_album:album|public image ltd|metal box:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|public image ltd|metal box,graph_album,album,Public Image Ltd,Metal Box,1979,us,apple_album_search_no_auto_match,10,35,,false
graph_album:album|puff daddy and the family|no way out:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|puff daddy and the family|no way out,graph_album,album,Puff Daddy and the Family,No Way Out,1997,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|quasimoto|unseen:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|quasimoto|unseen,graph_album,album,Quasimoto,The Unseen,2000,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|quiet riot|metal health:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|quiet riot|metal health,graph_album,album,Quiet Riot,Metal Health,1983,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|rammstein|herzeleid:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|rammstein|herzeleid,graph_album,album,Rammstein,Herzeleid,1995,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|randy newman|sail away:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|randy newman|sail away,graph_album,album,Randy Newman,Sail Away,1972,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|randy newman|toy story:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|randy newman|toy story,graph_album,album,Randy Newman,Toy Story,1995,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|raphael saadiq|way i see it:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|raphael saadiq|way i see it,graph_album,album,Raphael Saadiq,The Way I See It,2008,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|ray stevens|ray stevens greatest hits:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|ray stevens|ray stevens greatest hits,graph_album,album,Ray Stevens,Ray Stevens' Greatest Hits,1987,us,apple_album_search_no_auto_match,10,35,,false
graph_album:album|reagan youth|youth anthems for the new order:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|reagan youth|youth anthems for the new order,graph_album,album,Reagan Youth,Youth Anthems for the New Order,1984,us,apple_album_search_no_auto_match,1,73,,false
graph_album:album|reba mcentire|rumor has it:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|reba mcentire|rumor has it,graph_album,album,Reba McEntire,Rumor Has It,1990,us,apple_album_search_no_auto_match,7,88,,false
graph_album:album|red krayola|parable of arable land:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|red krayola|parable of arable land,graph_album,album,Red Krayola,The Parable of Arable Land,1967,us,apple_album_search_no_auto_match,3,88,,false
graph_album:album|renaissance|scheherazade and other stories:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|renaissance|scheherazade and other stories,graph_album,album,Renaissance,Scheherazade and Other Stories,1975,us,apple_album_search_no_auto_match,1,73,,false
graph_album:album|revels|intoxica:apple_album_search_no_results,apple_music_link_pass_v1,album|revels|intoxica,graph_album,album,The Revels,Intoxica!!!,1995,us,apple_album_search_no_results,0,,,false
graph_album:album|richard hell and the voidoids|blank generation:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|richard hell and the voidoids|blank generation,graph_album,album,Richard Hell & The Voidoids,Blank Generation,1977,us,apple_album_search_no_auto_match,5,88,,false
graph_album:album|ricky nelson|more songs by ricky:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|ricky nelson|more songs by ricky,graph_album,album,Ricky Nelson,More Songs by Ricky,1960,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|ricky nelson|ricky sings again:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|ricky nelson|ricky sings again,graph_album,album,Ricky Nelson,Ricky Sings Again,1959,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|ride|nowhere:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|ride|nowhere,graph_album,album,Ride,Nowhere,1990,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|rip chords|hey little cobra and other hot rod hits:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|rip chords|hey little cobra and other hot rod hits,graph_album,album,The Rip Chords,Hey Little Cobra and Other Hot Rod Hits,1964,us,apple_album_search_no_auto_match,4,73,,false
graph_album:album|rivieras|california sun:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|rivieras|california sun,graph_album,album,The Rivieras,California Sun,1964,us,apple_album_search_no_auto_match,7,88,,false
graph_album:album|robin s|show me love:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|robin s|show me love,graph_album,album,Robin S.,Show Me Love,1993,us,apple_album_search_no_auto_match,10,38,,false
graph_album:album|rolling stones|aftermath:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|rolling stones|aftermath,graph_album,album,The Rolling Stones,Aftermath,1966,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|ronnie self|mr frantic is boppin the blues:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|ronnie self|mr frantic is boppin the blues,graph_album,album,Ronnie Self,Mr. Frantic Is Boppin' the Blues,1990,us,apple_album_search_no_auto_match,2,85,,false
graph_album:album|rossington collins band|anytime anyplace anywhere:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|rossington collins band|anytime anyplace anywhere,graph_album,album,Rossington Collins Band,"Anytime, Anyplace, Anywhere",1980,us,apple_album_search_no_auto_match,2,35,,false
graph_album:album|rush|2112:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|rush|2112,graph_album,album,Rush,2112,1976,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|sagittarius|present tense:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sagittarius|present tense,graph_album,album,Sagittarius,Present Tense,1968,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|santo and johnny|santo and johnny:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|santo and johnny|santo and johnny,graph_album,album,Santo & Johnny,Santo & Johnny,1959,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|saxon|wheels of steel:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|saxon|wheels of steel,graph_album,album,Saxon,Wheels of Steel,1980,us,apple_album_search_no_auto_match,3,88,,false
graph_album:album|scratch acid|greatest gift:apple_album_search_no_results,apple_music_link_pass_v1,album|scratch acid|greatest gift,graph_album,album,Scratch Acid,The Greatest Gift,1991,us,apple_album_search_no_results,0,,,false
graph_album:album|sebadoh|bakesale:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sebadoh|bakesale,graph_album,album,Sebadoh,Bakesale,1994,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|sebadoh|iii:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sebadoh|iii,graph_album,album,Sebadoh,III,1991,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|seeds|seeds:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|seeds|seeds,graph_album,album,The Seeds,The Seeds,1966,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|selena|amor prohibido:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|selena|amor prohibido,graph_album,album,Selena,Amor Prohibido,1994,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|seventeen|face the sun:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|seventeen|face the sun,graph_album,album,SEVENTEEN,Face the Sun,2022,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|sham 69|tell us the truth:apple_album_search_no_results,apple_music_link_pass_v1,album|sham 69|tell us the truth,graph_album,album,Sham 69,Tell Us the Truth,1978,us,apple_album_search_no_results,0,,,false
graph_album:album|shame|drunk tank pink:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|shame|drunk tank pink,graph_album,album,Shame,Drunk Tank Pink,2021,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|silverchair|frogstomp:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|silverchair|frogstomp,graph_album,album,Silverchair,Frogstomp,1995,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|simple plan|no pads no helmets just balls:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|simple plan|no pads no helmets just balls,graph_album,album,Simple Plan,"No Pads, No Helmets...Just Balls",2002,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|siouxsie and the banshees|juju:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|siouxsie and the banshees|juju,graph_album,album,Siouxsie and the Banshees,Juju,1981,us,apple_album_search_no_auto_match,10,35,,false
graph_album:album|slayyyter|starfucker:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|slayyyter|starfucker,graph_album,album,Slayyyter,STARFUCKER,2023,us,apple_album_search_no_auto_match,4,50,,false
graph_album:album|sleater kinney|call the doctor:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sleater kinney|call the doctor,graph_album,album,Sleater-Kinney,Call the Doctor,1996,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|sleater kinney|dig me out:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sleater kinney|dig me out,graph_album,album,Sleater-Kinney,Dig Me Out,1997,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|sleep|dopesmoker:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sleep|dopesmoker,graph_album,album,Sleep,Dopesmoker,2003,us,apple_album_search_no_auto_match,1,85,,false
graph_album:album|sly and the family stone|stand:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sly and the family stone|stand,graph_album,album,Sly & the Family Stone,Stand!,1969,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|soft cell|non stop erotic cabaret:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|soft cell|non stop erotic cabaret,graph_album,album,Soft Cell,Non-Stop Erotic Cabaret,1981,us,apple_album_search_no_auto_match,5,88,,false
graph_album:album|soft machine|volume two:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|soft machine|volume two,graph_album,album,Soft Machine,Volume Two,1969,us,apple_album_search_no_auto_match,10,0,,false
graph_album:album|son volt|trace:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|son volt|trace,graph_album,album,Son Volt,Trace,1995,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|songs ohia|didn t it rain:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|songs ohia|didn t it rain,graph_album,album,Songs: Ohia,Didn't It Rain,2002,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|sonic youth|daydream nation:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sonic youth|daydream nation,graph_album,album,Sonic Youth,Daydream Nation,1988,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|sonics|boom:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sonics|boom,graph_album,album,The Sonics,Boom,1966,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|sound|from the lions mouth:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sound|from the lions mouth,graph_album,album,The Sound,From the Lions Mouth,1981,us,apple_album_search_no_auto_match,5,50,,false
graph_album:album|soundgarden|badmotorfinger:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|soundgarden|badmotorfinger,graph_album,album,Soundgarden,Badmotorfinger,1991,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|soundgarden|superunknown:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|soundgarden|superunknown,graph_album,album,Soundgarden,Superunknown,1994,us,apple_album_search_no_auto_match,3,88,,false
graph_album:album|sparks|kimono my house:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sparks|kimono my house,graph_album,album,Sparks,Kimono My House,1974,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|spirit|spirit:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|spirit|spirit,graph_album,album,Spirit,Spirit,1968,us,apple_album_search_no_auto_match,10,38,,false
graph_album:album|spiritbox|fear of fear:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|spiritbox|fear of fear,graph_album,album,Spiritbox,The Fear of Fear,2023,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|standells|dirty water:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|standells|dirty water,graph_album,album,The Standells,Dirty Water,1966,us,apple_album_search_no_auto_match,5,88,,false
graph_album:album|stone temple pilots|core:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|stone temple pilots|core,graph_album,album,Stone Temple Pilots,Core,1992,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|stone temple pilots|purple:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|stone temple pilots|purple,graph_album,album,Stone Temple Pilots,Purple,1994,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|sugar|copper blue:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sugar|copper blue,graph_album,album,Sugar,Copper Blue,1992,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|sugarhill gang|sugarhill gang:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sugarhill gang|sugarhill gang,graph_album,album,The Sugarhill Gang,Sugarhill Gang,1980,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|suicide|suicide:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|suicide|suicide,graph_album,album,Suicide,Suicide,1977,us,apple_album_search_no_auto_match,10,85,,false
graph_album:album|sunny day real estate|diary:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|sunny day real estate|diary,graph_album,album,Sunny Day Real Estate,Diary,1994,us,apple_album_search_no_auto_match,8,88,,false
graph_album:album|superchunk|no pocky for kitty:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|superchunk|no pocky for kitty,graph_album,album,Superchunk,No Pocky for Kitty,1991,us,apple_album_search_no_auto_match,1,88,,false
